data,furnas,sao_simao,g_b_munhoz,passo_real,sobradinho,b_esperanca,tucurui,santo_antonio
1996-05-09,640.0,1430.0,278.0,89.0,1180.0,485.0,16867.0,23162.0
1996-05-10,634.0,1424.0,278.0,89.0,1144.0,467.0,16688.0,22788.0
1996-05-11,630.0,1431.0,269.0,89.0,1121.0,450.0,16649.0,22283.0
1996-05-12,632.0,1433.0,263.0,87.0,1113.0,432.0,16566.0,21754.0
1996-05-13,637.0,1425.0,249.0,87.0,1106.0,416.0,16263.0,21173.0
1996-05-14,637.0,1407.0,238.0,86.0,1096.0,408.0,15822.0,20657.0
1996-05-15,632.0,1394.0,229.0,85.0,1088.0,406.0,15258.0,20259.0
1996-05-16,634.0,1394.0,224.0,84.0,1083.0,404.0,14731.0,19809.0
1996-05-17,651.0,1429.0,222.0,82.0,1081.0,397.0,14157.0,19558.0
1996-05-18,680.0,1495.0,226.0,82.0,1081.0,387.0,13655.0,19475.0
1996-05-19,700.0,1527.0,230.0,83.0,1085.0,376.0,13146.0,19364.0
1996-05-20,706.0,1532.0,229.0,85.0,1085.0,367.0,12659.0,19006.0
1996-05-21,701.0,1516.0,225.0,84.0,1074.0,358.0,12110.0,18521.0
1996-05-22,685.0,1496.0,222.0,82.0,1059.0,350.0,11571.0,18069.0
1996-05-23,693.0,1491.0,218.0,82.0,1049.0,346.0,11032.0,17779.0
1996-05-24,738.0,1484.0,211.0,81.0,1043.0,344.0,10509.0,17726.0
1996-05-25,754.0,1483.0,200.0,80.0,1039.0,354.0,10075.0,17674.0
1996-05-26,724.0,1516.0,193.0,80.0,1038.0,373.0,9659.0,17413.0
1996-05-27,689.0,1492.0,187.0,80.0,1049.0,380.0,9273.0,17595.0
1996-05-28,660.0,1445.0,182.0,80.0,1070.0,391.0,8976.0,17937.0
1996-05-29,633.0,1393.0,178.0,79.0,1092.0,389.0,8683.0,17963.0
1996-05-30,609.0,1349.0,186.0,87.0,1105.0,370.0,8434.0,17910.0
1996-05-31,589.0,1311.0,185.0,126.0,1104.0,354.0,8293.0,17805.0
1996-06-01,539.0,1337.0,184.0,151.0,1097.0,338.0,8094.0,17989.0
1996-06-02,540.0,1308.0,169.0,114.0,1074.0,328.0,7886.0,18628.0
1996-06-03,544.0,1289.0,170.0,101.0,1058.0,321.0,7737.0,18709.0
1996-06-04,547.0,1277.0,183.0,96.0,1054.0,318.0,7553.0,18175.0
1996-06-05,541.0,1269.0,201.0,93.0,1046.0,316.0,7418.0,17648.0
1996-06-06,534.0,1254.0,204.0,91.0,1032.0,313.0,7286.0,17050.0
1996-06-07,531.0,1234.0,198.0,91.0,1013.0,312.0,7111.0,16666.0
1996-06-08,528.0,1221.0,189.0,90.0,1003.0,312.0,6920.0,16311.0
1996-06-09,526.0,1211.0,189.0,88.0,1007.0,310.0,6787.0,16035.0
1996-06-10,523.0,1198.0,189.0,88.0,1020.0,307.0,6629.0,15612.0
1996-06-11,520.0,1180.0,187.0,87.0,1022.0,304.0,6410.0,15170.0
1996-06-12,512.0,1171.0,182.0,85.0,1008.0,300.0,6245.0,14975.0
1996-06-13,505.0,1159.0,173.0,84.0,990.0,299.0,6075.0,14638.0
1996-06-14,502.0,1152.0,163.0,81.0,967.0,300.0,5940.0,14185.0
1996-06-15,498.0,1139.0,205.0,108.0,940.0,299.0,5836.0,13856.0
1996-06-16,495.0,1141.0,387.0,154.0,911.0,298.0,5684.0,13507.0
1996-06-17,493.0,1134.0,901.0,166.0,885.0,296.0,5571.0,13116.0
1996-06-18,488.0,1129.0,1373.0,183.0,869.0,295.0,5486.0,12889.0
1996-06-19,479.0,1116.0,1658.0,154.0,854.0,295.0,5382.0,12642.0
1996-06-20,471.0,1106.0,1561.0,132.0,839.0,294.0,5246.0,12396.0
1996-06-21,466.0,1087.0,1407.0,127.0,827.0,293.0,5151.0,12109.0
1996-06-22,463.0,1078.0,1287.0,120.0,822.0,290.0,5032.0,11716.0
1996-06-23,461.0,1076.0,1191.0,113.0,823.0,288.0,4904.0,11479.0
1996-06-24,460.0,1072.0,1118.0,107.0,825.0,285.0,4862.0,11479.0
1996-06-25,458.0,1064.0,1050.0,111.0,821.0,280.0,4741.0,11738.0
1996-06-26,456.0,1051.0,1039.0,233.0,818.0,277.0,4651.0,11956.0
1996-06-27,455.0,1044.0,1049.0,392.0,819.0,275.0,4604.0,11956.0
1996-06-28,457.0,1035.0,1044.0,298.0,831.0,273.0,4493.0,11847.0
1996-06-29,468.0,1064.0,994.0,189.0,856.0,273.0,4448.0,11587.0
1996-06-30,514.0,1094.0,938.0,163.0,875.0,276.0,4383.0,11287.0
1996-07-01,563.0,1127.0,902.0,131.0,869.0,276.0,4293.0,10845.0
1996-07-02,574.0,1154.0,863.0,131.0,853.0,275.0,4247.0,10554.0
1996-07-03,549.0,1150.0,829.0,131.0,824.0,273.0,4193.0,10267.0
1996-07-04,519.0,1141.0,795.0,125.0,802.0,271.0,4151.0,10024.0
1996-07-05,497.0,1129.0,796.0,117.0,793.0,270.0,4101.0,9884.0
1996-07-06,484.0,1113.0,984.0,115.0,779.0,270.0,4066.0,9804.0
1996-07-07,476.0,1097.0,1354.0,361.0,760.0,269.0,4031.0,9704.0
1996-07-08,471.0,1077.0,1978.0,838.0,739.0,269.0,3985.0,9586.0
1996-07-09,467.0,1058.0,2329.0,862.0,726.0,267.0,3927.0,9370.0
1996-07-10,462.0,1048.0,2438.0,564.0,732.0,266.0,3858.0,9157.0
1996-07-11,458.0,1035.0,2206.0,307.0,757.0,266.0,3812.0,8964.0
1996-07-12,453.0,1013.0,2045.0,244.0,791.0,266.0,3772.0,8736.0
1996-07-13,441.0,1024.0,1921.0,214.0,815.0,265.0,3728.0,8493.0
1996-07-14,432.0,1014.0,1852.0,198.0,824.0,265.0,3699.0,8252.0
1996-07-15,428.0,995.0,1786.0,185.0,832.0,264.0,3658.0,8069.0
1996-07-16,424.0,1004.0,1722.0,177.0,842.0,266.0,3617.0,8123.0
1996-07-17,420.0,992.0,1665.0,170.0,857.0,267.0,3590.0,8774.0
1996-07-18,417.0,982.0,1610.0,165.0,874.0,267.0,3568.0,9527.0
1996-07-19,415.0,976.0,1576.0,163.0,878.0,266.0,3535.0,9764.0
1996-07-20,414.0,962.0,1541.0,163.0,864.0,266.0,3501.0,9527.0
1996-07-21,412.0,976.0,1490.0,158.0,831.0,265.0,3460.0,9118.0
1996-07-22,409.0,954.0,1416.0,155.0,792.0,263.0,3481.0,8718.0
1996-07-23,405.0,941.0,1302.0,153.0,753.0,262.0,3464.0,8289.0
1996-07-24,400.0,934.0,1161.0,151.0,718.0,262.0,3470.0,7870.0
1996-07-25,395.0,925.0,990.0,150.0,688.0,261.0,3388.0,7496.0
1996-07-26,391.0,907.0,821.0,152.0,676.0,260.0,3367.0,7182.0
1996-07-27,388.0,902.0,693.0,150.0,680.0,260.0,3337.0,6909.0
1996-07-28,387.0,905.0,598.0,145.0,700.0,259.0,3272.0,6640.0
1996-07-29,387.0,910.0,542.0,143.0,730.0,258.0,3261.0,6409.0
1996-07-30,386.0,913.0,484.0,142.0,760.0,256.0,3221.0,6214.0
1996-07-31,385.0,907.0,443.0,140.0,785.0,256.0,3187.0,6054.0
1996-08-01,396.0,970.0,410.0,150.0,780.0,241.0,3144.0,5895.0
1996-08-02,389.0,962.0,396.0,157.0,769.0,232.0,3095.0,5755.0
1996-08-03,385.0,961.0,388.0,154.0,757.0,231.0,3068.0,5585.0
1996-08-04,386.0,952.0,375.0,151.0,749.0,230.0,3019.0,5432.0
1996-08-05,385.0,942.0,353.0,151.0,733.0,229.0,2998.0,5387.0
1996-08-06,382.0,931.0,333.0,156.0,730.0,227.0,2951.0,5402.0
1996-08-07,379.0,923.0,329.0,172.0,723.0,226.0,2891.0,5417.0
1996-08-08,374.0,908.0,396.0,234.0,715.0,227.0,2877.0,5326.0
1996-08-09,368.0,895.0,515.0,344.0,708.0,227.0,2848.0,5177.0
1996-08-10,366.0,889.0,615.0,349.0,701.0,226.0,2817.0,5015.0
1996-08-11,366.0,893.0,625.0,266.0,693.0,225.0,2801.0,4856.0
1996-08-12,365.0,898.0,572.0,212.0,687.0,225.0,2765.0,4699.0
1996-08-13,373.0,894.0,682.0,276.0,680.0,224.0,2736.0,4544.0
1996-08-14,388.0,880.0,890.0,467.0,673.0,224.0,2704.0,4423.0
1996-08-15,431.0,909.0,1071.0,611.0,655.0,223.0,2681.0,4357.0
1996-08-16,463.0,981.0,1080.0,563.0,638.0,222.0,2646.0,4436.0
1996-08-17,482.0,1010.0,1010.0,266.0,632.0,222.0,2652.0,4628.0
1996-08-18,488.0,1014.0,955.0,196.0,633.0,221.0,2629.0,4713.0
1996-08-19,465.0,991.0,909.0,185.0,636.0,221.0,2595.0,4685.0
1996-08-20,429.0,977.0,852.0,179.0,633.0,220.0,2587.0,4503.0
1996-08-21,405.0,975.0,787.0,175.0,627.0,220.0,2598.0,4357.0
1996-08-22,387.0,960.0,705.0,171.0,624.0,220.0,2526.0,4241.0
1996-08-23,377.0,929.0,623.0,167.0,618.0,219.0,2508.0,4215.0
1996-08-24,370.0,883.0,559.0,164.0,614.0,218.0,2461.0,4202.0
1996-08-25,365.0,869.0,497.0,162.0,615.0,217.0,2448.0,4177.0
1996-08-26,360.0,845.0,445.0,175.0,621.0,216.0,2395.0,4101.0
1996-08-27,356.0,829.0,405.0,191.0,620.0,216.0,2343.0,4038.0
1996-08-28,351.0,814.0,383.0,178.0,618.0,216.0,2322.0,3988.0
1996-08-29,346.0,804.0,371.0,167.0,612.0,216.0,2266.0,3938.0
1996-08-30,343.0,794.0,396.0,463.0,604.0,215.0,2231.0,3889.0
1996-08-31,341.0,781.0,467.0,1023.0,621.0,214.0,2178.0,3852.0
1996-09-01,375.0,814.0,537.0,970.0,643.0,202.0,2156.0,3852.0
1996-09-02,373.0,836.0,701.0,524.0,654.0,195.0,2113.0,3852.0
1996-09-03,375.0,848.0,840.0,314.0,656.0,195.0,2083.0,3951.0
1996-09-04,419.0,928.0,966.0,266.0,655.0,194.0,2046.0,4126.0
1996-09-05,552.0,1090.0,941.0,241.0,655.0,194.0,2045.0,4254.0
1996-09-06,740.0,1303.0,922.0,224.0,657.0,194.0,2062.0,4254.0
1996-09-07,867.0,1335.0,963.0,220.0,660.0,193.0,2061.0,4202.0
1996-09-08,833.0,1272.0,1049.0,245.0,669.0,193.0,2053.0,4202.0
1996-09-09,746.0,1229.0,1104.0,262.0,671.0,192.0,2068.0,4344.0
1996-09-10,682.0,1192.0,1088.0,231.0,680.0,192.0,2078.0,4489.0
1996-09-11,672.0,1189.0,1043.0,210.0,677.0,191.0,2062.0,4600.0
1996-09-12,827.0,1165.0,1010.0,203.0,673.0,189.0,2048.0,4827.0
1996-09-13,1154.0,1147.0,997.0,196.0,669.0,189.0,1998.0,5133.0
1996-09-14,1357.0,1097.0,968.0,189.0,678.0,189.0,1996.0,5252.0
1996-09-15,1314.0,1055.0,936.0,187.0,686.0,188.0,1972.0,5192.0
1996-09-16,1160.0,1017.0,892.0,195.0,709.0,188.0,1958.0,5089.0
1996-09-17,949.0,964.0,839.0,196.0,728.0,187.0,1951.0,5252.0
1996-09-18,781.0,928.0,777.0,184.0,727.0,187.0,1972.0,5848.0
1996-09-19,688.0,911.0,726.0,179.0,726.0,187.0,1969.0,6214.0
1996-09-20,632.0,884.0,690.0,174.0,732.0,187.0,1950.0,6118.0
1996-09-21,589.0,856.0,662.0,169.0,748.0,187.0,1939.0,5817.0
1996-09-22,556.0,838.0,655.0,171.0,757.0,187.0,1947.0,5417.0
1996-09-23,532.0,843.0,681.0,177.0,765.0,186.0,1973.0,5118.0
1996-09-24,513.0,825.0,804.0,191.0,764.0,184.0,1994.0,4841.0
1996-09-25,492.0,832.0,892.0,212.0,740.0,184.0,1998.0,4586.0
1996-09-26,468.0,825.0,955.0,215.0,719.0,184.0,2035.0,4410.0
1996-09-27,454.0,822.0,921.0,204.0,708.0,183.0,2073.0,4241.0
1996-09-28,447.0,824.0,1026.0,197.0,706.0,182.0,2073.0,4113.0
1996-09-29,439.0,825.0,1118.0,187.0,727.0,182.0,2077.0,4038.0
1996-09-30,440.0,828.0,1209.0,177.0,736.0,183.0,2109.0,3976.0
1996-10-01,403.0,750.0,1158.0,178.0,703.0,203.0,2155.0,3976.0
1996-10-02,399.0,728.0,1130.0,176.0,692.0,230.0,2190.0,4449.0
1996-10-03,393.0,751.0,1098.0,174.0,674.0,248.0,2220.0,5447.0
1996-10-04,390.0,765.0,1071.0,173.0,660.0,257.0,2205.0,6166.0
1996-10-05,406.0,765.0,1039.0,176.0,652.0,250.0,2233.0,6344.0
1996-10-06,460.0,751.0,1012.0,175.0,650.0,262.0,2252.0,6246.0
1996-10-07,581.0,754.0,972.0,163.0,651.0,283.0,2290.0,6006.0
1996-10-08,610.0,795.0,919.0,150.0,654.0,294.0,2398.0,5801.0
1996-10-09,567.0,813.0,878.0,196.0,659.0,300.0,2524.0,5692.0
1996-10-10,547.0,816.0,866.0,371.0,675.0,299.0,2622.0,5539.0
1996-10-11,516.0,804.0,982.0,447.0,698.0,288.0,2701.0,5402.0
1996-10-12,498.0,810.0,1167.0,319.0,724.0,273.0,2758.0,5252.0
1996-10-13,494.0,798.0,1355.0,319.0,744.0,259.0,2779.0,5103.0
1996-10-14,509.0,810.0,1373.0,398.0,756.0,249.0,2786.0,5001.0
1996-10-15,558.0,837.0,1246.0,389.0,752.0,243.0,2757.0,5001.0
1996-10-16,624.0,891.0,1125.0,280.0,742.0,241.0,2737.0,5059.0
1996-10-17,655.0,923.0,1056.0,218.0,743.0,245.0,2700.0,5148.0
1996-10-18,618.0,929.0,1553.0,204.0,745.0,273.0,2613.0,5356.0
1996-10-19,537.0,851.0,2014.0,261.0,747.0,301.0,2556.0,5677.0
1996-10-20,470.0,801.0,2337.0,307.0,745.0,308.0,2545.0,5911.0
1996-10-21,439.0,783.0,2127.0,252.0,750.0,298.0,2601.0,6150.0
1996-10-22,444.0,791.0,1911.0,233.0,750.0,282.0,2657.0,6707.0
1996-10-23,484.0,814.0,1789.0,235.0,743.0,265.0,2709.0,7234.0
1996-10-24,515.0,852.0,1750.0,333.0,732.0,252.0,2740.0,7234.0
1996-10-25,522.0,876.0,1713.0,501.0,731.0,246.0,2782.0,7816.0
1996-10-26,515.0,853.0,1723.0,409.0,756.0,243.0,2798.0,8381.0
1996-10-27,540.0,856.0,1660.0,304.0,804.0,243.0,2790.0,8142.0
1996-10-28,590.0,917.0,1586.0,250.0,840.0,245.0,2791.0,7834.0
1996-10-29,617.0,946.0,1514.0,216.0,845.0,248.0,2849.0,7655.0
1996-10-30,600.0,1022.0,1480.0,203.0,824.0,257.0,2955.0,7549.0
1996-10-31,557.0,1106.0,1471.0,200.0,801.0,275.0,2994.0,7726.0
1996-11-01,603.0,1193.0,1609.0,235.0,706.0,322.0,3021.0,8511.0
1996-11-02,663.0,1662.0,1641.0,283.0,730.0,366.0,3055.0,9844.0
1996-11-03,797.0,1734.0,1688.0,282.0,761.0,404.0,3100.0,10866.0
1996-11-04,936.0,1583.0,1505.0,242.0,839.0,407.0,3182.0,11716.0
1996-11-05,1118.0,1443.0,1382.0,205.0,943.0,388.0,3318.0,11781.0
1996-11-06,1271.0,1407.0,1245.0,185.0,1053.0,376.0,3494.0,11565.0
1996-11-07,1184.0,1420.0,1184.0,181.0,1165.0,359.0,3656.0,11224.0
1996-11-08,941.0,1395.0,1134.0,181.0,1245.0,336.0,3759.0,10991.0
1996-11-09,761.0,1300.0,1120.0,191.0,1288.0,315.0,3820.0,11738.0
1996-11-10,660.0,1119.0,1116.0,202.0,1310.0,301.0,3905.0,12957.0
1996-11-11,594.0,990.0,1106.0,189.0,1340.0,291.0,3994.0,13996.0
1996-11-12,551.0,905.0,1063.0,191.0,1385.0,286.0,4078.0,14638.0
1996-11-13,522.0,846.0,1027.0,203.0,1441.0,289.0,4146.0,14494.0
1996-11-14,533.0,818.0,1035.0,207.0,1496.0,309.0,4184.0,14375.0
1996-11-15,609.0,827.0,1101.0,186.0,1558.0,339.0,4214.0,14399.0
1996-11-16,748.0,915.0,1134.0,180.0,1628.0,373.0,4240.0,14638.0
1996-11-17,907.0,1041.0,1124.0,177.0,1683.0,379.0,4253.0,15170.0
1996-11-18,1048.0,1210.0,1047.0,169.0,1818.0,419.0,4260.0,15587.0
1996-11-19,1226.0,1870.0,986.0,161.0,1958.0,444.0,4284.0,15439.0
1996-11-20,1476.0,2105.0,931.0,153.0,2009.0,505.0,4329.0,14975.0
1996-11-21,1745.0,2738.0,889.0,147.0,1964.0,547.0,4571.0,14494.0
1996-11-22,2235.0,3772.0,839.0,143.0,1926.0,566.0,4956.0,14327.0
1996-11-23,2959.0,4995.0,804.0,140.0,1905.0,618.0,5282.0,14518.0
1996-11-24,3436.0,5252.0,752.0,139.0,1966.0,611.0,5525.0,14951.0
1996-11-25,3525.0,4881.0,703.0,137.0,2117.0,570.0,5740.0,15587.0
1996-11-26,3338.0,4556.0,652.0,130.0,2343.0,538.0,5902.0,16641.0
1996-11-27,2986.0,4254.0,610.0,131.0,2537.0,516.0,6068.0,17283.0
1996-11-28,2508.0,3453.0,566.0,146.0,2970.0,504.0,6247.0,17621.0
1996-11-29,2036.0,2694.0,530.0,159.0,3330.0,539.0,6464.0,17205.0
1996-11-30,1731.0,2389.0,497.0,146.0,3644.0,590.0,6625.0,16666.0
1996-12-01,1458.0,2183.0,456.0,91.0,3988.0,565.0,6762.0,16311.0
1996-12-02,1229.0,2123.0,413.0,84.0,4213.0,501.0,6755.0,16010.0
1996-12-03,1138.0,2244.0,390.0,80.0,4402.0,445.0,6746.0,15637.0
1996-12-04,1264.0,2534.0,384.0,77.0,4556.0,396.0,6888.0,15146.0
1996-12-05,1506.0,2582.0,390.0,84.0,4651.0,359.0,7169.0,14686.0
1996-12-06,1676.0,2430.0,416.0,94.0,4662.0,336.0,7408.0,14327.0
1996-12-07,1763.0,2356.0,438.0,88.0,4563.0,319.0,7425.0,13996.0
1996-12-08,1816.0,2276.0,457.0,87.0,4319.0,310.0,7299.0,13903.0
1996-12-09,1876.0,2211.0,507.0,81.0,3942.0,305.0,7040.0,14114.0
1996-12-10,1797.0,2102.0,560.0,100.0,3490.0,302.0,6730.0,14590.0
1996-12-11,1575.0,2076.0,643.0,132.0,3054.0,302.0,6388.0,15219.0
1996-12-12,1241.0,2554.0,675.0,121.0,2782.0,300.0,6064.0,16060.0
1996-12-13,1164.0,3320.0,708.0,98.0,2625.0,299.0,5789.0,17257.0
1996-12-14,1363.0,3311.0,699.0,88.0,2504.0,299.0,5575.0,17726.0
1996-12-15,1597.0,3087.0,678.0,80.0,2469.0,302.0,5433.0,18655.0
1996-12-16,1720.0,2838.0,661.0,75.0,2463.0,299.0,5388.0,17858.0
1996-12-17,1808.0,2651.0,659.0,74.0,2463.0,295.0,5375.0,18763.0
1996-12-18,1923.0,2680.0,639.0,71.0,2454.0,290.0,5422.0,20005.0
1996-12-19,1928.0,2496.0,620.0,88.0,2492.0,282.0,5440.0,20714.0
1996-12-20,1782.0,2517.0,649.0,123.0,2554.0,274.0,5450.0,20886.0
1996-12-21,1600.0,2489.0,929.0,130.0,2663.0,273.0,5596.0,20543.0
1996-12-22,1557.0,2467.0,1162.0,122.0,2744.0,274.0,5609.0,19837.0
1996-12-23,1675.0,2618.0,1314.0,101.0,2818.0,319.0,5637.0,18843.0
1996-12-24,1949.0,2750.0,1214.0,84.0,2912.0,331.0,5705.0,17884.0
1996-12-25,2228.0,3429.0,1156.0,74.0,3009.0,374.0,5761.0,18334.0
1996-12-26,2307.0,3948.0,1168.0,77.0,3089.0,415.0,5841.0,19006.0
1996-12-27,2256.0,4159.0,1229.0,90.0,3220.0,421.0,5999.0,18307.0
1996-12-28,2187.0,3924.0,1318.0,85.0,3321.0,445.0,6178.0,17937.0
1996-12-29,2149.0,3571.0,1329.0,74.0,3393.0,465.0,6448.0,17700.0
1996-12-30,2122.0,3566.0,1297.0,69.0,3495.0,469.0,6680.0,17805.0
1996-12-31,2149.0,3773.0,1241.0,65.0,3529.0,483.0,6912.0,17937.0
1997-01-01,2900.0,3815.0,1212.0,59.0,3503.0,521.0,7042.0,19006.0
1997-01-02,3097.0,4270.0,1186.0,58.0,3536.0,533.0,7313.0,18924.0
1997-01-03,3443.0,5159.0,1170.0,57.0,3685.0,574.0,7700.0,21173.0
1997-01-04,3919.0,6759.0,1139.0,60.0,3914.0,601.0,8216.0,22402.0
1997-01-05,4415.0,8251.0,1121.0,63.0,4280.0,619.0,8803.0,23225.0
1997-01-06,4663.0,9183.0,1077.0,60.0,4666.0,801.0,9541.0,23821.0
1997-01-07,4758.0,10159.0,1022.0,57.0,5091.0,834.0,10446.0,24292.0
1997-01-08,4845.0,9708.0,984.0,54.0,5468.0,760.0,11314.0,24606.0
1997-01-09,4707.0,8849.0,927.0,53.0,5755.0,693.0,12144.0,24796.0
1997-01-10,4467.0,8086.0,880.0,51.0,6012.0,631.0,12954.0,24637.0
1997-01-11,4097.0,7300.0,807.0,50.0,6266.0,584.0,13931.0,24543.0
1997-01-12,3598.0,6952.0,774.0,52.0,6512.0,538.0,14763.0,24198.0
1997-01-13,3231.0,6641.0,741.0,57.0,6745.0,509.0,15607.0,23790.0
1997-01-14,3046.0,6545.0,738.0,63.0,6953.0,500.0,16421.0,23382.0
1997-01-15,3039.0,6308.0,708.0,67.0,7135.0,533.0,16970.0,23162.0
1997-01-16,3150.0,6071.0,692.0,63.0,7274.0,571.0,17116.0,23507.0
1997-01-17,3241.0,5606.0,650.0,55.0,7346.0,589.0,17002.0,24731.0
1997-01-18,3356.0,5621.0,636.0,59.0,7350.0,602.0,16647.0,25255.0
1997-01-19,3516.0,5450.0,747.0,79.0,7317.0,616.0,16208.0,25691.0
1997-01-20,3600.0,5272.0,961.0,84.0,7285.0,713.0,15753.0,25896.0
1997-01-21,3547.0,4971.0,1172.0,70.0,7243.0,842.0,15262.0,26173.0
1997-01-22,3357.0,4625.0,1236.0,60.0,7186.0,901.0,15004.0,26382.0
1997-01-23,3051.0,4440.0,1222.0,57.0,7127.0,934.0,14968.0,26595.0
1997-01-24,2850.0,4266.0,1186.0,55.0,7067.0,951.0,15235.0,27025.0
1997-01-25,2866.0,4119.0,1222.0,54.0,6997.0,969.0,15871.0,27427.0
1997-01-26,3018.0,4639.0,1240.0,55.0,6927.0,951.0,16866.0,27724.0
1997-01-27,3227.0,4995.0,1331.0,54.0,6858.0,932.0,18250.0,27949.0
1997-01-28,3535.0,4916.0,1400.0,49.0,6788.0,987.0,19626.0,27799.0
1997-01-29,3825.0,4801.0,1500.0,51.0,6717.0,1060.0,20903.0,27390.0
1997-01-30,3929.0,4718.0,1609.0,67.0,6654.0,1038.0,21922.0,26880.0
1997-01-31,3947.0,4735.0,1845.0,93.0,6593.0,959.0,22641.0,26347.0
1997-02-01,2931.0,4832.0,2164.0,103.0,6470.0,830.0,23126.0,25793.0
1997-02-02,2912.0,4640.0,2354.0,82.0,6391.0,741.0,23161.0,25421.0
1997-02-03,2831.0,4630.0,2383.0,64.0,6331.0,709.0,22988.0,25288.0
1997-02-04,2651.0,4452.0,2282.0,63.0,6286.0,676.0,22928.0,25896.0
1997-02-05,2418.0,4616.0,2166.0,63.0,6240.0,633.0,22905.0,26666.0
1997-02-06,2235.0,4260.0,2020.0,63.0,6190.0,594.0,22733.0,27836.0
1997-02-07,2107.0,3820.0,1876.0,62.0,6143.0,565.0,22373.0,29147.0
1997-02-08,2002.0,3506.0,1781.0,57.0,6106.0,537.0,21853.0,29951.0
1997-02-09,1924.0,3262.0,1690.0,53.0,6077.0,502.0,21281.0,30694.0
1997-02-10,1824.0,3061.0,1682.0,53.0,6035.0,468.0,20766.0,31115.0
1997-02-11,1696.0,2961.0,1701.0,64.0,5971.0,464.0,20260.0,31414.0
1997-02-12,1602.0,2806.0,1739.0,69.0,5864.0,471.0,20009.0,31716.0
1997-02-13,1509.0,2738.0,1696.0,56.0,5674.0,469.0,19844.0,32152.0
1997-02-14,1436.0,2753.0,1623.0,53.0,5352.0,454.0,19675.0,32594.0
1997-02-15,1390.0,2732.0,1581.0,56.0,4897.0,442.0,19549.0,32996.0
1997-02-16,1355.0,2696.0,1751.0,59.0,4428.0,451.0,19455.0,33632.0
1997-02-17,1330.0,2776.0,1829.0,56.0,4044.0,454.0,19372.0,34186.0
1997-02-18,1369.0,2905.0,1851.0,55.0,3719.0,443.0,19226.0,34750.0
1997-02-19,1483.0,3032.0,1677.0,53.0,3439.0,426.0,19096.0,35322.0
1997-02-20,1564.0,3047.0,1622.0,51.0,3197.0,414.0,19022.0,35659.0
1997-02-21,1621.0,3015.0,1581.0,50.0,2980.0,408.0,19035.0,36097.0
1997-02-22,1633.0,3068.0,1584.0,49.0,2790.0,400.0,19114.0,36639.0
1997-02-23,1567.0,3010.0,1553.0,48.0,2639.0,390.0,19258.0,37038.0
1997-02-24,1509.0,2905.0,1577.0,51.0,2538.0,383.0,19383.0,37391.0
1997-02-25,1510.0,3006.0,1559.0,56.0,2467.0,379.0,19523.0,37695.0
1997-02-26,1541.0,3048.0,1561.0,54.0,2415.0,373.0,19660.0,38001.0
1997-02-27,1548.0,3240.0,1509.0,50.0,2380.0,364.0,19765.0,38465.0
1997-02-28,1561.0,3764.0,1477.0,48.0,2363.0,361.0,19849.0,38933.0
1997-03-01,1716.0,3972.0,1421.0,35.0,2516.0,439.0,19695.0,39301.0
1997-03-02,1696.0,4146.0,1383.0,34.0,2689.0,534.0,19529.0,39885.0
1997-03-03,1778.0,4116.0,1356.0,34.0,2852.0,673.0,19353.0,40964.0
1997-03-04,1932.0,4018.0,1408.0,46.0,2903.0,779.0,19317.0,41568.0
1997-03-05,1978.0,3965.0,1462.0,58.0,2956.0,793.0,19588.0,41956.0
1997-03-06,1939.0,4796.0,1488.0,45.0,3034.0,775.0,20370.0,42516.0
1997-03-07,1853.0,4728.0,1454.0,40.0,3198.0,734.0,21292.0,43024.0
1997-03-08,1818.0,4395.0,1368.0,37.0,3447.0,666.0,22687.0,43310.0
1997-03-09,1910.0,4306.0,1276.0,35.0,3808.0,609.0,24735.0,43653.0
1997-03-10,1978.0,4193.0,1168.0,35.0,4281.0,566.0,27576.0,43883.0
1997-03-11,1896.0,4077.0,1119.0,34.0,4787.0,532.0,30690.0,43941.0
1997-03-12,1731.0,3875.0,1059.0,33.0,5176.0,503.0,33032.0,43941.0
1997-03-13,1557.0,3685.0,1021.0,33.0,5435.0,478.0,34017.0,43883.0
1997-03-14,1407.0,3421.0,986.0,35.0,5620.0,458.0,34012.0,43768.0
1997-03-15,1340.0,3291.0,949.0,35.0,5740.0,443.0,33425.0,43883.0
1997-03-16,1357.0,3298.0,895.0,34.0,5805.0,435.0,32684.0,43768.0
1997-03-17,1437.0,3607.0,828.0,34.0,5818.0,450.0,32001.0,43481.0
1997-03-18,1526.0,3761.0,772.0,33.0,5785.0,474.0,31403.0,43424.0
1997-03-19,1547.0,3716.0,720.0,32.0,5692.0,565.0,30953.0,43367.0
1997-03-20,1473.0,3730.0,659.0,32.0,5515.0,795.0,30582.0,43195.0
1997-03-21,1367.0,4040.0,596.0,32.0,5223.0,1002.0,30519.0,43252.0
1997-03-22,1294.0,4217.0,532.0,34.0,4833.0,1142.0,30815.0,43424.0
1997-03-23,1238.0,4079.0,480.0,36.0,4466.0,1304.0,31210.0,43538.0
1997-03-24,1189.0,3928.0,442.0,35.0,4241.0,1492.0,31785.0,43595.0
1997-03-25,1146.0,3707.0,417.0,34.0,4174.0,1583.0,32559.0,43653.0
1997-03-26,1109.0,3513.0,395.0,34.0,4257.0,1447.0,33172.0,43711.0
1997-03-27,1077.0,3455.0,384.0,34.0,4446.0,1357.0,33770.0,43768.0
